t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
48.4,0.313548,0.0309885,0.228399,-0.000171425,-0.000643827,0.157077,0.366866,1.96745,3.54982,-0.00417392,-0.000462975,9.14203,7.8777,-1.59538e-05,6.50994e-07,-4.91601e-08,0.0034,0.0034,0.006,0.49738,1.93717,3.66035,9.14203
48.5,0.313594,0.0301644,0.366988,-0.000194396,-0.000666159,0.15708,0.335836,1.97289,3.57957,-0.00419948,-0.000462712,9.15774,7.81481,-1.05439e-06,-9.76146e-07,1.51615e-07,0.0034,0.0034,0.006,0.466725,1.94402,3.6472,9.15774
48.6,0.313637,0.0293634,0.505577,-5.25403e-05,-0.000670361,0.157079,0.304732,1.97787,3.62319,-0.0042191,-0.000463402,9.17345,7.81481,6.23012e-06,-1.78369e-07,-6.46151e-08,0.0034,0.0034,0.006,0.436071,1.95087,3.63405,9.17345
48.7,0.313675,0.0285801,0.644165,5.72697e-05,-0.000671699,0.157078,0.273561,1.98238,3.68066,-0.00422615,-0.000464163,9.18916,7.81481,4.81354e-06,-5.92455e-08,-2.74766e-08,0.0034,0.0034,0.006,0.405417,1.95772,3.6209,9.18916
48.8,0.31371,0.0278056,0.782753,0.000167081,-0.000672887,0.157077,0.24233,1.98641,3.752,-0.00422223,-0.000465026,9.20487,7.81481,4.81354e-06,-5.92455e-08,-2.74766e-08,0.0034,0.0034,0.006,0.374763,1.96457,3.60776,9.20487
48.9,0.313741,0.0270001,0.890452,-0.000931014,-0.00070067,0.157079,0.211047,1.98998,3.83564,-0.00426775,-0.000467155,9.22057,7.5992,-4.85768e-05,-1.20518e-06,7.62853e-08,0.0034,0.0034,0.006,0.343739,1.96949,3.64956,9.22057
49,0.313765,0.0262293,0.998153,-0.000627739,-0.000686915,0.157078,0.179719,1.99309,3.93006,-0.00435304,-0.000468791,9.23628,7.5992,1.33633e-05,6.5449e-07,-3.86772e-08,0.0034,0.0034,0.006,0.312715,1.9744,3.69136,9.23628
49.1,0.313785,0.02556,1.10585,-6.84275e-05,-0.000702213,0.157078,0.148353,1.99571,4.03525,-0.00439522,-0.000469472,9.25199,7.5992,2.46801e-05,-6.55386e-07,-3.47996e-09,0.0034,0.0034,0.006,0.281691,1.97932,3.73317,9.25199
49.2,0.313803,0.0249655,1.21355,0.000490905,-0.000716755,0.157078,0.116956,1.99786,4.15121,-0.00438148,-0.000471422,9.2677,7.5992,2.46801e-05,-6.55386e-07,-3.47996e-09,0.0034,0.0034,0.006,0.250666,1.98423,3.77497,9.2677
49.3,0.313817,0.0242782,1.27336,-0.00159983,-0.000752951,0.157078,0.0855342,1.99954,4.27554,-0.00444436,-0.000475839,9.28341,7.26491,-9.24545e-05,-1.56676e-06,-2.93498e-09,0.0034,0.0034,0.006,0.219395,1.98719,3.86512,9.28341
49.4,0.31382,0.0236044,1.33317,-0.00115338,-0.000721844,0.157078,0.0540966,2.00076,4.40585,-0.00458953,-0.000478574,9.29911,7.26491,1.96894e-05,1.4571e-06,-1.29042e-08,0.0034,0.0034,0.006,0.188124,1.99014,3.95528,9.29911
49.5,0.313817,0.0231311,1.39297,-0.000183193,-0.000748242,0.157078,0.0226487,2.00149,4.54215,-0.00466388,-0.000479287,9.31482,7.26491,4.28382e-05,-1.1269e-06,2.21712e-08,0.0034,0.0034,0.006,0.156852,1.9931,4.04543,9.31482
49.6,0.313815,0.0228172,1.45278,0.000787025,-0.00077333,0.157079,-0.00880285,2.00174,4.68442,-0.00464123,-0.000482167,9.33053,7.26491,4.28382e-05,-1.1269e-06,2.21712e-08,0.0034,0.0034,0.006,0.125581,1.99605,4.13559,9.33053
49.7,0.31381,0.0223552,1.45525,-0.00214511,-0.000816918,0.157077,-0.0402501,2.00151,4.82981,-0.00471676,-0.000488533,9.34624,6.86472,-0.000129648,-1.88607e-06,-8.47636e-08,0.0034,0.0034,0.006,0.0941858,1.99704,4.25986,9.34624
49.8,0.313791,0.0218812,1.45772,-0.00158872,-0.000770731,0.157077,-0.0716859,2.00082,4.97545,-0.00491116,-0.000492232,9.36195,6.86472,2.45451e-05,2.1529e-06,1.35073e-08,0.0034,0.0034,0.006,0.0627905,1.99803,4.38413,9.36195
49.9,0.313765,0.0216944,1.4602,-0.000278586,-0.000805801,0.157078,-0.103104,1.99964,5.12133,-0.00501226,-0.000492964,9.37765,6.86472,5.78608e-05,-1.49436e-06,4.83996e-08,0.0034,0.0034,0.006,0.0313953,1.99901,4.5084,9.37765
50,0.313741,0.0217342,1.46267,0.00103159,-0.000839101,0.157079,-0.134496,1.99797,5.26746,-0.00498238,-0.000496555,9.39336,6.86472,5.78608e-05,-1.49436e-06,4.83996e-08,0.0034,0.0034,0.006,6.10623e-16,2,4.63268,9.39336
50.1,0.313715,0.0216032,1.40741,-0.00246176,-0.000882485,0.157076,-0.165856,1.99582,5.41095,-0.00506174,-0.000504166,9.40907,6.4618,-0.000154458,-1.87486e-06,-1.67323e-07,0.0034,0.0034,0.006,-0.0313953,1.99901,4.77145,9.40907
50.2,0.313673,0.0214579,1.35216,-0.00185725,-0.000826099,0.157077,-0.197177,1.99321,5.54892,-0.00528566,-0.000508256,9.42478,6.4618,2.66683e-05,2.62114e-06,4.27437e-08,0.0034,0.0034,0.006,-0.0627905,1.99803,4.91022,9.42478
50.3,0.313624,0.0216405,1.29691,-0.000338844,-0.000867579,0.157078,-0.228451,1.9901,5.68136,-0.00540345,-0.000508806,9.44049,6.4618,6.7063e-05,-1.76786e-06,7.24498e-08,0.0034,0.0034,0.006,-0.0941858,1.99704,5.04899,9.44049
50.4,0.313579,0.0220636,1.24166,0.00117962,-0.000907008,0.15708,-0.25967,1.98649,5.80828,-0.00536942,-0.000512744,9.45619,6.4618,6.7063e-05,-1.76786e-06,7.24498e-08,0.0034,0.0034,0.006,-0.125581,1.99605,5.18776,9.45619
50.5,0.313532,0.0223409,1.1374,-0.00240004,-0.000936076,0.157075,-0.290827,1.9824,5.92722,-0.00543856,-0.000520441,9.4719,6.11977,-0.000158276,-1.24838e-06,-2.43796e-07,0.0034,0.0034,0.006,-0.156852,1.9931,5.31912,9.4719
50.6,0.31347,0.0226335,1.03315,-0.00184755,-0.000877762,0.157076,-0.321916,1.97784,6.03573,-0.00565915,-0.000523907,9.48761,6.11977,2.43659e-05,2.70422e-06,7.62302e-08,0.0034,0.0034,0.006,-0.188124,1.99014,5.45048,9.48761
50.7,0.313404,0.0232231,0.928903,-0.000340673,-0.000922364,0.157078,-0.352929,1.97278,6.13382,-0.00577679,-0.000523916,9.50332,6.11977,6.65501e-05,-1.9061e-06,8.8845e-08,0.0034,0.0034,0.006,-0.219395,1.98719,5.58184,9.50332
50.8,0.313342,0.0239986,0.824648,0.00116626,-0.000964931,0.15708,-0.383855,1.96723,6.22148,-0.00574376,-0.000527618,9.51903,6.11977,6.65501e-05,-1.9061e-06,8.8845e-08,0.0034,0.0034,0.006,-0.250666,1.98423,5.7132,9.51903
50.9,0.313277,0.0246861,0.687851,-0.00182837,-0.000964054,0.157074,-0.414691,1.96118,6.29709,-0.00578521,-0.000533878,9.53473,5.89263,-0.00013242,5.85289e-08,-2.98095e-07,0.0034,0.0034,0.006,-0.281691,1.97932,5.81641,9.53473
51,0.313203,0.0254267,0.551059,-0.00145616,-0.000915003,0.157076,-0.445427,1.95466,6.35902,-0.00595784,-0.000535558,9.55044,5.89263,1.63954e-05,2.26607e-06,1.10434e-07,0.0034,0.0034,0.006,-0.312715,1.9744,5.91962,9.55044
51.1,0.31313,0.0263654,0.414267,-0.000261682,-0.00095686,0.157078,-0.476056,1.94764,6.40727,-0.00605214,-0.000534683,9.56615,5.89263,5.274e-05,-1.79881e-06,9.00462e-08,0.0034,0.0034,0.006,-0.343739,1.96949,6.02283,9.56615
51.2,0.313061,0.0273921,0.27747,0.000932851,-0.000997104,0.15708,-0.506568,1.94012,6.44184,-0.00602699,-0.000537368,9.58186,5.89263,5.274e-05,-1.79881e-06,9.00462e-08,0.0034,0.0034,0.006,-0.374763,1.96457,6.12604,9.58186
51.3,0.31299,0.0283775,0.129729,-0.000754236,-0.000958999,0.157073,-0.536957,1.93211,6.46218,-0.00602653,-0.000540708,9.59757,5.81624,-7.46276e-05,1.67891e-06,-3.05085e-07,0.0034,0.0034,0.006,-0.405417,1.95772,6.1848,9.59757
51.4,0.312918,0.0294096,-0.018009,-0.000675309,-0.000930594,0.157076,-0.567215,1.92362,6.46775,-0.0061065,-0.000539888,9.61327,5.81624,3.43218e-06,1.2982e-06,1.32743e-07,0.0034,0.0034,0.006,-0.436071,1.95087,6.24357,9.61327
51.5,0.312852,0.030516,-0.165747,-9.84842e-05,-0.000960849,0.157078,-0.597333,1.91463,6.45854,-0.00615366,-0.0005381,9.62898,5.81624,2.54392e-05,-1.31421e-06,7.05028e-08,0.0034,0.0034,0.006,-0.466725,1.94402,6.30234,9.62898
51.6,0.312788,0.0316333,-0.313488,0.000478381,-0.000990326,0.157079,-0.627304,1.90515,6.43456,-0.00614312,-0.000539011,9.64469,5.81624,2.54392e-05,-1.31421e-06,7.05028e-08,0.0034,0.0034,0.006,-0.49738,1.93717,6.3611,9.64469
51.7,0.312728,0.0327054,-0.448849,0.000587417,-0.000924307,0.157074,-0.657118,1.89518,6.39643,-0.0060983,-0.000538586,9.6604,5.90265,4.76226e-06,2.88625e-06,-2.42576e-07,0.0034,0.0034,0.006,-0.527543,1.9284,6.36615,9.6604
51.8,0.312675,0.0337319,-0.58421,0.000335841,-0.000923735,0.157077,-0.686767,1.88471,6.34476,-0.00606057,-0.000535524,9.67611,5.90265,-1.11748e-05,-2.26323e-09,1.25128e-07,0.0034,0.0034,0.006,-0.557707,1.91964,6.37119,9.67611
51.9,0.312629,0.0347429,-0.71957,0.000117499,-0.000932991,0.157077,-0.716245,1.87376,6.27955,-0.0060463,-0.0005333,9.69181,5.90265,-9.70614e-06,-4.22676e-07,3.24594e-08,0.0034,0.0034,0.006,-0.58787,1.91088,6.37623,9.69181
52,0.312586,0.0357655,-0.85493,-0.00010083,-0.000942543,0.157078,-0.745544,1.86233,6.2008,-0.00605383,-0.000532069,9.70752,5.90265,-9.70614e-06,-4.22676e-07,3.24594e-08,0.0034,0.0034,0.006,-0.618034,1.90211,6.38128,9.70752
52.1,0.312553,0.0366935,-0.956541,0.00180703,-0.000871664,0.157076,-0.774654,1.85041,6.11021,-0.00597685,-0.000528063,9.72323,6.13823,8.42734e-05,3.08192e-06,-1.13052e-07,0.0034,0.0034,0.006,-0.647588,1.89147,6.3318,9.72323
52.2,0.31253,0.0374157,-1.05815,0.00129177,-0.000898657,0.157077,-0.803565,1.838,6.00945,-0.00583017,-0.000523909,9.73894,6.13823,-2.28273e-05,-1.28556e-06,7.94572e-08,0.0034,0.0034,0.006,-0.677142,1.88083,6.28233,9.73894
52.3,0.312511,0.0380936,-1.15977,0.000326589,-0.000881819,0.157077,-0.832274,1.82512,5.89854,-0.00575746,-0.00052204,9.75465,6.13823,-4.27142e-05,6.95927e-07,-1.28162e-08,0.0034,0.0034,0.006,-0.706695,1.87019,6.23286,9.75465
52.4,0.312499,0.0388564,-1.26138,-0.000638614,-0.000866285,0.157077,-0.860775,1.81178,5.77746,-0.00578124,-0.000518937,9.77035,6.13823,-4.27142e-05,6.95927e-07,-1.28162e-08,0.0034,0.0034,0.006,-0.736249,1.85955,6.18338,9.77035
52.5,0.312501,0.0394761,-1.31319,0.00257231,-0.000813466,0.157078,-0.889055,1.79796,5.64871,-0.00569266,-0.000512424,9.78606,6.48578,0.000141873,2.2769e-06,4.6425e-08,0.0034,0.0034,0.006,-0.765076,1.84708,6.0872,9.78606
52.6,0.312511,0.0397388,-1.36502,0.00193029,-0.000860694,0.157078,-0.917104,1.78366,5.51478,-0.00547554,-0.000508495,9.80177,6.48578,-2.84271e-05,-2.22188e-06,9.7478e-09,0.0034,0.0034,0.006,-0.793904,1.8346,5.99102,9.80177
52.7,0.312521,0.0399681,-1.41684,0.000471228,-0.000820628,0.157077,-0.944921,1.7689,5.37567,-0.00536345,-0.000507606,9.81748,6.48578,-6.45409e-05,1.69926e-06,-5.15156e-08,0.0034,0.0034,0.006,-0.822731,1.82213,5.89484,9.81748
52.8,0.31254,0.0403631,-1.46865,-0.000987892,-0.000782532,0.157076,-0.972504,1.7537,5.23137,-0.00539723,-0.000503426,9.83318,6.48578,-6.45409e-05,1.69926e-06,-5.15156e-08,0.0034,0.0034,0.006,-0.851559,1.80965,5.79865,9.83319
52.9,0.312573,0.040609,-1.4625,0.0027668,-0.000758028,0.15708,-0.999837,1.73805,5.0848,-0.00531613,-0.000495862,9.84889,6.89044,0.000165911,1.02997e-06,1.84083e-07,0.0034,0.0034,0.006,-0.879546,1.79539,5.67095,9.84889
53,0.312611,0.0404342,-1.45635,0.00213973,-0.00081466,0.157078,-1.02691,1.72194,4.93884,-0.00507856,-0.000492932,9.8646,6.89044,-2.77633e-05,-2.64957e-06,-5.64759e-08,0.0034,0.0034,0.006,-0.907533,1.78113,5.54325,9.8646
53.1,0.312646,0.0402371,-1.4502,0.000524164,-0.000761401,0.157077,-1.05373,1.7054,4.79349,-0.00495311,-0.00049314,9.88031,6.89044,-7.14552e-05,2.27453e-06,-7.50994e-08,0.0034,0.0034,0.006,-0.93552,1.76687,5.41554,9.88031
53.2,0.312689,0.0402303,-1.44404,-0.00109148,-0.000710324,0.157075,-1.08028,1.68844,4.64876,-0.0049892,-0.000488834,9.89602,6.89044,-7.14552e-05,2.27453e-06,-7.50994e-08,0.0034,0.0034,0.006,-0.963507,1.75261,5.28784,9.89602
53.3,0.312745,0.0401156,-1.38088,0.00247733,-0.000710358,0.157081,-1.10656,1.67104,4.50749,-0.00492753,-0.000481555,9.91172,7.28831,0.000157699,-4.28408e-08,2.65177e-07,0.0034,0.0034,0.006,-0.990544,1.73662,5.14877,9.91172
53.4,0.312801,0.0396269,-1.31773,0.00196617,-0.000765984,0.157079,-1.13256,1.65322,4.37255,-0.00471289,-0.000479717,9.92743,7.28831,-2.26373e-05,-2.59129e-06,-9.84098e-08,0.0034,0.0034,0.006,-1.01758,1.72063,5.00971,9.92743
53.5,0.312853,0.0391089,-1.25458,0.000492476,-0.000712225,0.157077,-1.15828,1.635,4.24391,-0.0045975,-0.000480681,9.94314,7.28831,-6.51815e-05,2.30277e-06,-8.239e-08,0.0034,0.0034,0.006,-1.04462,1.70465,4.87064,9.94314
53.6,0.31291,0.0387372,-1.19142,-0.000981292,-0.000660456,0.157075,-1.18371,1.61637,4.1216,-0.00462947,-0.000477024,9.95885,7.28831,-6.51815e-05,2.30277e-06,-8.239e-08,0.0034,0.0034,0.006,-1.07165,1.68866,4.73158,9.95885
53.7,0.312975,0.0383197,-1.08123,0.00187926,-0.000674577,0.157081,-1.20885,1.59735,4.00795,-0.00459202,-0.000471008,9.97456,7.61659,0.000126397,-6.50929e-07,2.84571e-07,0.0034,0.0034,0.006,-1.09763,1.671,4.60311,9.97456
53.8,0.313039,0.0376492,-0.971047,0.00153558,-0.000721394,0.157079,-1.23369,1.57793,3.90532,-0.00442866,-0.000469998,9.99026,7.61659,-1.52324e-05,-2.17125e-06,-1.11576e-07,0.0034,0.0034,0.006,-1.12361,1.65334,4.47464,9.99026
53.9,0.313098,0.0369332,-0.860861,0.000402269,-0.000677703,0.157077,-1.25822,1.55813,3.81371,-0.00433916,-0.000471227,10.006,7.61659,-5.01342e-05,1.87334e-06,-7.67284e-08,0.0034,0.0034,0.006,-1.14959,1.63569,4.34617,10.006
54,0.313159,0.036286,-0.75067,-0.000731103,-0.000635541,0.157076,-1.28244,1.53796,3.73312,-0.00436299,-0.000468679,10.0217,7.61659,-5.01342e-05,1.87334e-06,-7.67284e-08,0.0034,0.0034,0.006,-1.17557,1.61803,4.2177,10.0217
54.1,0.313223,0.0356439,-0.610846,0.00113506,-0.000654725,0.157081,-1.30636,1.51742,3.66502,-0.00435012,-0.000464537,10.0374,7.82343,8.2446e-05,-8.59974e-07,2.56757e-07,0.0034,0.0034,0.006,-1.20039,1.59878,4.1201,10.0374
54.2,0.313285,0.034884,-0.471026,0.0009746,-0.000687821,0.157079,-1.32995,1.49651,3.61092,-0.00425192,-0.000464122,10.0531,7.82343,-7.13256e-06,-1.52581e-06,-1.02954e-07,0.0034,0.0034,0.006,-1.22521,1.57953,4.02251,10.0531
54.3,0.313344,0.0340748,-0.331205,0.000281367,-0.000660162,0.157078,-1.35322,1.47525,3.57079,-0.00419643,-0.000465251,10.0688,7.82343,-3.06811e-05,1.18503e-06,-6.24874e-08,0.0034,0.0034,0.006,-1.25003,1.56028,3.92492,10.0688
54.4,0.3134,0.0332711,-0.191381,-0.000411903,-0.00063344,0.157076,-1.37616,1.45364,3.54465,-0.00421025,-0.000463989,10.0845,7.82343,-3.06811e-05,1.18503e-06,-6.24874e-08,0.0034,0.0034,0.006,-1.27485,1.54103,3.82732,10.0845
54.5,0.313455,0.0324907,-0.0439972,0.000351885,-0.000654072,0.15708,-1.39878,1.43169,3.53286,-0.00422053,-0.000462058,10.1002,7.87619,3.3721e-05,-9.10126e-07,2.0054e-07,0.0034,0.0034,0.006,-1.29841,1.52025,3.77601,10.1002
54.6,0.313508,0.0316939,0.103384,0.000371814,-0.000670738,0.157079,-1.42105,1.4094,3.53582,-0.0041916,-0.000462227,10.1159,7.87619,8.41328e-07,-7.58236e-07,-8.23026e-08,0.0034,0.0034,0.006,-1.32197,1.49948,3.72471,10.1159
54.7,0.313557,0.0308742,0.250766,0.000150023,-0.00066055,0.157078,-1.44299,1.38678,3.55351,-0.00417277,-0.000463125,10.1316,7.87619,-9.8429e-06,4.34717e-07,-4.31201e-08,0.0034,0.0034,0.006,-1.34553,1.47871,3.6734,10.1316
54.8,0.313602,0.0300429,0.398149,-7.17815e-05,-0.000650662,0.157077,-1.46457,1.36384,3.58595,-0.00417614,-0.00046314,10.1473,7.87619,-9.8429e-06,4.34717e-07,-4.31201e-08,0.0034,0.0034,0.006,-1.36909,1.45794,3.62209,10.1473
54.9,0.313644,0.0292144,0.529823,-0.0004146,-0.000674184,0.15708,-1.48581,1.34058,3.63233,-0.00420773,-0.000463577,10.1631,7.76654,-1.51921e-05,-1.02515e-06,1.30176e-07,0.0034,0.0034,0.006,-1.3913,1.43573,3.62517,10.1631
55,0.313681,0.0284172,0.661497,-0.000224172,-0.00067315,0.157078,-1.5067,1.317,3.69189,-0.00424696,-0.000464518,10.1788,7.76654,8.37672e-06,6.47605e-08,-5.70645e-08,0.0034,0.0034,0.006,-1.41352,1.41352,3.62824,10.1788
55.1,0.313715,0.0276593,0.79317,1.9749e-05,-0.000678867,0.157078,-1.52722,1.29312,3.76461,-0.00426449,-0.000465241,10.1945,7.76654,1.07409e-05,-2.46587e-07,-2.0675e-08,0.0034,0.0034,0.006,-1.43573,1.3913,3.63132,10.1945
55.2,0.313745,0.0269258,0.924842,0.000263677,-0.000684254,0.157078,-1.54738,1.26894,3.8505,-0.00425763,-0.000466436,10.2102,7.76654,1.07409e-05,-2.46587e-07,-2.0675e-08,0.0034,0.0034,0.006,-1.45794,1.36909,3.6344,10.2102
55.3,0.313771,0.0261442,1.02002,-0.00113507,-0.000714301,0.157079,-1.56717,1.24445,3.94773,-0.00430855,-0.000469252,10.2259,7.51179,-6.18664e-05,-1.30205e-06,5.3468e-08,0.0034,0.0034,0.006,-1.47871,1.34553,3.69137,10.2259
55.4,0.31379,0.0253933,1.1152,-0.000787656,-0.000695357,0.157078,-1.58659,1.21969,4.05447,-0.00441207,-0.000471202,10.2416,7.51179,1.53136e-05,8.94716e-07,-3.11303e-08,0.0034,0.0034,0.006,-1.49948,1.32197,3.74835,10.2416
55.5,0.313803,0.0247722,1.21037,-0.000103345,-0.000714178,0.157078,-1.60564,1.19463,4.17074,-0.00446403,-0.000471885,10.2573,7.51179,3.02045e-05,-8.05301e-07,3.86996e-09,0.0034,0.0034,0.006,-1.52025,1.29841,3.80533,10.2573
55.6,0.313815,0.0242503,1.30555,0.00058099,-0.000732075,0.157078,-1.62429,1.16929,4.29652,-0.00444757,-0.000474124,10.273,7.51179,3.02045e-05,-8.05301e-07,3.86996e-09,0.0034,0.0034,0.006,-1.54103,1.27485,3.8623,10.273
55.7,0.313824,0.0236175,1.3492,-0.00177546,-0.000770793,0.157078,-1.64256,1.14368,4.42925,-0.00451478,-0.00047916,10.2887,7.15216,-0.0001042,-1.6757e-06,-2.66006e-08,0.0034,0.0034,0.006,-1.56028,1.25003,3.96419,10.2887
55.8,0.31382,0.0229898,1.39285,-0.00129247,-0.000734951,0.157078,-1.66045,1.1178,4.56634,-0.00467574,-0.000482207,10.3044,7.15216,2.13036e-05,1.67579e-06,-5.34008e-09,0.0034,0.0034,0.006,-1.57953,1.22521,4.06607,10.3044
55.9,0.313811,0.0225906,1.43651,-0.000213591,-0.000764111,0.157078,-1.67793,1.09166,4.7078,-0.00475862,-0.000482934,10.3201,7.15216,4.76415e-05,-1.24394e-06,2.98503e-08,0.0034,0.0034,0.006,-1.59878,1.20039,4.16795,10.3201
56,0.313802,0.0223741,1.48016,0.000865322,-0.000791815,0.157079,-1.695,1.06525,4.85362,-0.00473364,-0.000486049,10.3358,7.15216,4.76415e-05,-1.24394e-06,2.98503e-08,0.0034,0.0034,0.006,-1.61803,1.17557,4.26983,10.3358
56.1,0.313791,0.0219984,1.46539,-0.0022673,-0.000836454,0.157077,-1.71168,1.03859,5.00088,-0.00481142,-0.000492871,10.3515,6.74442,-0.00013851,-1.93122e-06,-1.08966e-07,0.0034,0.0034,0.006,-1.63569,1.14959,4.40053,10.3515
56.2,0.313766,0.0216067,1.45063,-0.00168885,-0.000786642,0.157077,-1.72795,1.01169,5.14667,-0.00501701,-0.000496766,10.3673,6.74442,2.55191e-05,2.31975e-06,2.16477e-08,0.0034,0.0034,0.006,-1.65334,1.12361,4.53123,10.3673
56.3,0.313733,0.0215203,1.43587,-0.00030074,-0.000823834,0.157078,-1.7438,0.984545,5.29098,-0.0051243,-0.000497474,10.383,6.74442,6.13063e-05,-1.58449e-06,5.58356e-08,0.0034,0.0034,0.006,-1.671,1.09763,4.66193,10.383
56.4,0.313702,0.0216713,1.42111,0.00108742,-0.000859151,0.157079,-1.75922,0.957153,5.43382,-0.0050928,-0.000501212,10.3987,6.74442,6.13063e-05,-1.58449e-06,5.58356e-08,0.0034,0.0034,0.006,-1.68866,1.07165,4.79263,10.3987
56.5,0.31367,0.021654,1.35026,-0.00248995,-0.000900027,0.157075,-1.77421,0.929531,5.57238,-0.00517086,-0.000508989,10.4144,6.35295,-0.000158172,-1.76485e-06,-1.90796e-07,0.0034,0.0034,0.006,-1.70465,1.04462,4.93152,10.4144
56.6,0.313622,0.021628,1.27942,-0.00188857,-0.000842067,0.157076,-1.78879,0.901689,5.70385,-0.00539782,-0.000513017,10.4301,6.35295,2.65291e-05,2.69249e-06,5.21007e-08,0.0034,0.0034,0.006,-1.72063,1.01758,5.0704,10.4301
56.7,0.313568,0.0219288,1.20857,-0.00034656,-0.000884886,0.157078,-1.80293,0.873624,5.82823,-0.00551764,-0.00051345,10.4458,6.35295,6.81053e-05,-1.82589e-06,7.83458e-08,0.0034,0.0034,0.006,-1.73662,0.990544,5.20929,10.4458
56.8,0.313517,0.0224611,1.13772,0.00119551,-0.000925623,0.15708,-1.81661,0.845336,5.94553,-0.00548328,-0.00051739,10.4615,6.35295,6.81053e-05,-1.82589e-06,7.83458e-08,0.0034,0.0034,0.006,-1.75261,0.963507,5.34817,10.4615
56.9,0.313463,0.0228626,1.02197,-0.00228929,-0.000947402,0.157074,-1.82986,0.81684,6.0535,-0.00554616,-0.000524834,10.4772,6.03956,-0.000154084,-9.30027e-07,-2.6294e-07,0.0034,0.0034,0.006,-1.76687,0.93552,5.47332,10.4772
57,0.313397,0.0232916,0.906233,-0.00177575,-0.000890555,0.157076,-1.84266,0.788145,6.1499,-0.00575769,-0.000527891,10.4929,6.03956,2.26436e-05,2.63396e-06,8.65168e-08,0.0034,0.0034,0.006,-1.78113,0.907533,5.59846,10.4929
57.1,0.313328,0.0239946,0.79049,-0.000326657,-0.000935107,0.157078,-1.85501,0.759251,6.23472,-0.0058711,-0.000527669,10.5086,6.03956,6.39952e-05,-1.90645e-06,9.11041e-08,0.0034,0.0034,0.006,-1.79539,0.879546,5.7236,10.5086
57.2,0.313263,0.0248571,0.674742,0.00112249,-0.000977702,0.15708,-1.86688,0.73016,6.30797,-0.00583961,-0.00053116,10.5243,6.03956,6.39952e-05,-1.90645e-06,9.11041e-08,0.0034,0.0034,0.006,-1.80965,0.851559,5.84875,10.5243
57.3,0.313194,0.0256485,0.532371,-0.00156065,-0.000966059,0.157073,-1.87829,0.700882,6.36831,-0.00586991,-0.000536704,10.54,5.85372,-0.000118653,5.2772e-07,-3.06246e-07,0.0034,0.0034,0.006,-1.82213,0.822731,5.94039,10.54
57.4,0.313119,0.0264983,0.390004,-0.0012647,-0.00092196,0.157076,-1.88924,0.671429,6.41441,-0.00601963,-0.000537691,10.5558,5.85372,1.3025e-05,2.03349e-06,1.18975e-07,0.0034,0.0034,0.006,-1.8346,0.793904,6.03203,10.5558
57.5,0.313047,0.0275099,0.247635,-0.000222052,-0.000961444,0.157078,-1.89972,0.641801,6.44627,-0.0061024,-0.000536531,10.5715,5.85372,4.60286e-05,-1.70085e-06,8.6574e-08,0.0034,0.0034,0.006,-1.84708,0.765076,6.12368,10.5715
57.6,0.312977,0.0285816,0.105264,0.000820644,-0.000999521,0.15708,-1.9097,0.612004,6.4639,-0.00608091,-0.000538766,10.5872,5.85372,4.60286e-05,-1.70085e-06,8.6574e-08,0.0034,0.0034,0.006,-1.85955,0.736249,6.21532,10.5872
57.7,0.312908,0.0296169,-0.0412561,-0.00037409,-0.000951509,0.157073,-1.91921,0.582047,6.46708,-0.00606707,-0.000541051,10.6029,5.82476,-5.28655e-05,2.1088e-06,-2.94562e-07,0.0034,0.0034,0.006,-1.87019,0.706695,6.259,10.6029
57.8,0.31284,0.0306814,-0.187773,-0.000392462,-0.000930784,0.157076,-1.92823,0.551937,6.45561,-0.00611388,-0.000539501,10.6186,5.82476,-8.68206e-07,9.38898e-07,1.34328e-07,0.0034,0.0034,0.006,-1.88083,0.677142,6.30267,10.6186
57.9,0.312778,0.0317884,-0.33429,-3.85431e-05,-0.000955787,0.157077,-1.93675,0.521681,6.42949,-0.00614389,-0.000537515,10.6343,5.82476,1.55869e-05,-1.09227e-06,6.09444e-08,0.0034,0.0034,0.006,-1.89147,0.647588,6.34635,10.6343
58,0.312719,0.0328971,-0.480809,0.000315409,-0.000980312,0.157079,-1.94479,0.491286,6.38872,-0.00613849,-0.000537812,10.65,5.82476,1.55869e-05,-1.09227e-06,6.09444e-08,0.0034,0.0034,0.006,-1.90211,0.618034,6.39002,10.65
58.1,0.312666,0.0339494,-0.608344,0.000974076,-0.000910184,0.157074,-1.95232,0.460759,6.33424,-0.00608246,-0.000536276,10.6657,5.95727,2.90566e-05,3.06118e-06,-2.10631e-07,0.0034,0.0034,0.006,-1.91088,0.58787,6.37883,10.6657
58.2,0.312621,0.0349136,-0.73588,0.000634323,-0.000918048,0.157077,-1.95934,0.430107,6.26701,-0.00601043,-0.000532752,10.6814,5.95727,-1.50716e-05,-3.95572e-07,1.1554e-07,0.0034,0.0034,0.006,-1.91964,0.557707,6.36765,10.6814
58.3,0.312582,0.0358478,-0.863415,0.000182192,-0.000919894,0.157077,-1.96586,0.399339,6.18703,-0.00597796,-0.000530547,10.6971,5.95727,-2.0039e-05,-1.05972e-07,1.93369e-08,0.0034,0.0034,0.006,-1.9284,0.527543,6.35646,10.6971
