t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
53.2,0.312694,0.03977,-1.44404,-0.000440921,-0.000625795,0.157076,-1.08024,1.68816,4.64876,-0.00497492,-0.000480931,9.89602,6.89043,-2.42671e-05,3.19367e-06,-7.87959e-08,0.0034,0.0034,0.006,-0.963507,1.75261,5.28784,9.89602
53.3,0.31275,0.0395291,-1.38089,0.00299038,-0.000792526,0.15708,-1.10654,1.67081,4.5075,-0.00485494,-0.000474538,9.91172,7.28831,0.000116373,-6.18939e-06,2.44453e-07,0.0034,0.0034,0.006,-0.990544,1.73662,5.14877,9.91172
53.4,0.312794,0.0390094,-1.31774,0.000863803,-0.000772806,0.157079,-1.13256,1.65304,4.37255,-0.00466971,-0.000478063,9.92743,7.28831,-7.26223e-05,-1.1657e-07,-7.42937e-08,0.0034,0.0034,0.006,-1.01758,1.72063,5.00971,9.92743
53.5,0.312841,0.0385774,-1.25458,0.00023328,-0.000671953,0.157077,-1.1583,1.63486,4.24392,-0.00462236,-0.000477341,9.94314,7.28831,-2.17325e-05,3.20492e-06,-7.61269e-08,0.0034,0.0034,0.006,-1.04462,1.70465,4.87064,9.94314
53.6,0.312904,0.0382098,-1.19142,-0.000398408,-0.000578682,0.157076,-1.18376,1.61629,4.1216,-0.00463804,-0.000467162,9.95885,7.28831,-2.17325e-05,3.20492e-06,-7.61269e-08,0.0034,0.0034,0.006,-1.07165,1.68866,4.73158,9.95885
53.7,0.31297,0.0377202,-1.08123,0.00226394,-0.000768823,0.15708,-1.20893,1.59731,4.00795,-0.00455206,-0.000462277,9.97456,7.61658,9.02435e-05,-6.84566e-06,2.35146e-07,0.0034,0.0034,0.006,-1.09763,1.671,4.60311,9.97456
53.8,0.313024,0.0370363,-0.971052,0.000661965,-0.000730393,0.157079,-1.23379,1.57794,3.90532,-0.00441306,-0.000466874,9.99026,7.61658,-5.47725e-05,7.09108e-07,-7.88814e-08,0.0034,0.0034,0.006,-1.12361,1.65334,4.47464,9.99026
53.9,0.313079,0.0363879,-0.860864,0.000184379,-0.000646393,0.157078,-1.25836,1.55819,3.81371,-0.00437807,-0.000466683,10.006,7.61658,-1.65189e-05,2.68315e-06,-6.46316e-08,0.0034,0.0034,0.006,-1.14959,1.63569,4.34617,10.006
54,0.313142,0.0357709,-0.750672,-0.000294181,-0.000568135,0.157077,-1.28261,1.53807,3.73312,-0.00439083,-0.000458554,10.0217,7.61658,-1.65189e-05,2.68315e-06,-6.46316e-08,0.0034,0.0034,0.006,-1.17557,1.61803,4.2177,10.0217
54.1,0.313208,0.0351151,-0.61085,0.00136826,-0.000743607,0.15708,-1.30655,1.51757,3.66503,-0.0043443,-0.000455485,10.0374,7.82343,5.62545e-05,-6.1853e-06,1.94774e-07,0.0034,0.0034,0.006,-1.20039,1.59878,4.1201,10.0374
54.2,0.313265,0.0343591,-0.471031,0.000416378,-0.000698671,0.157079,-1.33017,1.49671,3.61092,-0.00426226,-0.000460032,10.0531,7.82343,-3.26581e-05,1.16336e-06,-6.88624e-08,0.0034,0.0034,0.006,-1.22521,1.57953,4.02251,10.0531
54.3,0.31332,0.0335958,-0.331208,0.000129142,-0.000641209,0.157078,-1.35347,1.47549,3.57079,-0.00424221,-0.000460241,10.0688,7.82343,-1.00395e-05,1.84229e-06,-4.82973e-08,0.0034,0.0034,0.006,-1.25003,1.56028,3.92492,10.0688
54.4,0.313376,0.0328374,-0.191382,-0.000158765,-0.000587201,0.157077,-1.37644,1.45392,3.54465,-0.00425088,-0.000454966,10.0845,7.82343,-1.00395e-05,1.84229e-06,-4.82973e-08,0.0034,0.0034,0.006,-1.27485,1.54103,3.82732,10.0845
54.5,0.313434,0.0320854,-0.0439993,0.000426066,-0.000726422,0.157079,-1.39908,1.43201,3.53287,-0.00424465,-0.000453905,10.1002,7.8762,1.96158e-05,-4.78803e-06,1.39302e-07,0.0034,0.0034,0.006,-1.29841,1.52025,3.77601,10.1002
54.6,0.313486,0.0313131,0.103382,0.000159875,-0.000681756,0.157079,-1.42138,1.40975,3.53582,-0.00422252,-0.000457821,10.1159,7.8762,-9.33793e-06,1.39898e-06,-5.2738e-08,0.0034,0.0034,0.006,-1.32197,1.49948,3.72471,10.1159
54.7,0.313534,0.0305299,0.250764,7.3763e-05,-0.000654779,0.157078,-1.44333,1.38716,3.55351,-0.00421803,-0.000458359,10.1316,7.8762,-3.20071e-06,8.69498e-07,-2.92562e-08,0.0034,0.0034,0.006,-1.34553,1.47871,3.6734,10.1316
54.8,0.31358,0.0297447,0.398148,-1.26672e-05,-0.000628838,0.157078,-1.46494,1.36424,3.58595,-0.00422216,-0.000456254,10.1473,7.8762,-3.20071e-06,8.69498e-07,-2.92562e-08,0.0034,0.0034,0.006,-1.36909,1.45794,3.62209,10.1473
54.9,0.313625,0.0289603,0.529822,-0.000501171,-0.000724397,0.157079,-1.48619,1.341,3.63233,-0.00425503,-0.000457351,10.1631,7.76655,-1.68853e-05,-3.14406e-06,7.7733e-08,0.0034,0.0034,0.006,-1.3913,1.43573,3.62517,10.1631
55,0.313665,0.0282119,0.661496,-9.13774e-05,-0.000681746,0.157078,-1.50709,1.31744,3.69189,-0.00429186,-0.000460519,10.1788,7.76655,1.36457e-05,1.57114e-06,-3.56721e-08,0.0034,0.0034,0.006,-1.41352,1.41352,3.62824,10.1788
55.1,0.3137,0.0274987,0.793169,2.09478e-05,-0.000685543,0.157078,-1.52763,1.29357,3.76461,-0.00430263,-0.000461379,10.1945,7.76655,3.53981e-06,-1.14722e-07,-8.25982e-09,0.0034,0.0034,0.006,-1.43573,1.3913,3.63132,10.1945
55.2,0.313732,0.0267992,0.924842,0.00013331,-0.000687991,0.157078,-1.54779,1.26939,3.85049,-0.00430217,-0.00046247,10.2102,7.76655,3.53981e-06,-1.14722e-07,-8.25982e-09,0.0034,0.0034,0.006,-1.45794,1.36909,3.6344,10.2102
55.3,0.313762,0.0260513,1.02002,-0.00138018,-0.000740112,0.157078,-1.56759,1.24491,3.94773,-0.0043718,-0.000465797,10.2259,7.51179,-5.17496e-05,-1.51749e-06,1.32127e-08,0.0034,0.0034,0.006,-1.47871,1.34553,3.69137,10.2259
55.4,0.313784,0.0253751,1.1152,-0.000328646,-0.000698866,0.157078,-1.58701,1.22015,4.05447,-0.00446458,-0.000468313,10.2416,7.51179,3.54578e-05,1.75128e-06,-1.94259e-08,0.0034,0.0034,0.006,-1.49948,1.32197,3.74835,10.2416
55.5,0.313802,0.0248201,1.21037,-2.78226e-05,-0.000731841,0.157078,-1.60605,1.19509,4.17074,-0.00448977,-0.000469512,10.2573,7.51179,9.93573e-06,-1.04832e-06,1.45255e-08,0.0034,0.0034,0.006,-1.52025,1.29841,3.80533,10.2573
55.6,0.313819,0.0243111,1.30555,0.000273375,-0.000761199,0.157078,-1.62469,1.16974,4.29652,-0.0044849,-0.000473668,10.273,7.51179,9.93573e-06,-1.04832e-06,1.45255e-08,0.0034,0.0034,0.006,-1.54103,1.27485,3.8623,10.273
55.7,0.31383,0.0236848,1.3492,-0.00216784,-0.000771143,0.157077,-1.64295,1.14412,4.42925,-0.00458711,-0.000479109,10.2887,7.15216,-8.33134e-05,4.87751e-08,-5.41595e-08,0.0034,0.0034,0.006,-1.56028,1.25003,3.96419,10.2887
55.8,0.313829,0.0231535,1.39286,-0.000540254,-0.000731555,0.157077,-1.66082,1.11823,4.56634,-0.00473006,-0.000481018,10.3044,7.15216,5.50306e-05,1.89895e-06,-3.21758e-09,0.0034,0.0034,0.006,-1.57953,1.22521,4.06607,10.3044
55.9,0.313826,0.0228437,1.43651,-7.00407e-05,-0.000790949,0.157078,-1.67829,1.09207,4.7078,-0.00476814,-0.00048253,10.3201,7.15216,1.56762e-05,-1.89472e-06,3.85821e-08,0.0034,0.0034,0.006,-1.59878,1.20039,4.16795,10.3201
56,0.313826,0.0226154,1.48016,0.000400852,-0.00084469,0.157079,-1.69534,1.06564,4.85362,-0.00475923,-0.00048947,10.3358,7.15216,1.56762e-05,-1.89472e-06,3.85821e-08,0.0034,0.0034,0.006,-1.61803,1.17557,4.26983,10.3358
56.1,0.313816,0.0222163,1.4654,-0.00277603,-0.000810239,0.157077,-1.71199,1.03896,5.00088,-0.00488574,-0.000496563,10.3515,6.74442,-0.000108351,1.65632e-06,-1.24164e-07,0.0034,0.0034,0.006,-1.63569,1.14959,4.40053,10.3515
56.2,0.31379,0.0219324,1.45064,-0.000702089,-0.000776192,0.157077,-1.72824,1.01204,5.14667,-0.00506746,-0.000497649,10.3673,6.74442,7.01894e-05,1.8678e-06,1.54712e-08,0.0034,0.0034,0.006,-1.65334,1.12361,4.53123,10.3673
56.3,0.313764,0.0219453,1.43587,-0.000100227,-0.000857536,0.157078,-1.74405,0.984865,5.29098,-0.0051154,-0.000499342,10.383,6.74442,2.01294e-05,-2.60182e-06,6.18846e-08,0.0034,0.0034,0.006,-1.671,1.09763,4.66193,10.383
56.4,0.313743,0.0220626,1.42111,0.000502567,-0.000931645,0.157079,-1.75944,0.957448,5.43382,-0.0051032,-0.000508525,10.3987,6.74442,2.01294e-05,-2.60182e-06,6.18846e-08,0.0034,0.0034,0.006,-1.68866,1.07165,4.79263,10.3987
56.5,0.313709,0.0220038,1.35026,-0.00305161,-0.000846208,0.157076,-1.77441,0.9298,5.57237,-0.00523871,-0.000516303,10.4144,6.35296,-0.000121204,3.42532e-06,-1.92773e-07,0.0034,0.0034,0.006,-1.70465,1.04462,4.93152,10.4144
56.6,0.313658,0.0220794,1.27942,-0.000772339,-0.000826605,0.157076,-1.78894,0.90193,5.70384,-0.00543802,-0.000516019,10.4301,6.35296,7.71526e-05,1.44736e-06,3.97166e-08,0.0034,0.0034,0.006,-1.72063,1.01758,5.0704,10.4301
56.7,0.31361,0.0224634,1.20857,-0.000109021,-0.000922081,0.157078,-1.80304,0.873835,5.82823,-0.0054902,-0.000517604,10.4458,6.35296,2.21955e-05,-3.06619e-06,7.97246e-08,0.0034,0.0034,0.006,-1.73662,0.990544,5.20929,10.4458
56.8,0.313568,0.0229477,1.13772,0.000555397,-0.00100958,0.157079,-1.81669,0.845519,5.94553,-0.00547609,-0.000528037,10.4615,6.35296,2.21955e-05,-3.06619e-06,7.97246e-08,0.0034,0.0034,0.006,-1.75261,0.963507,5.34817,10.4615
56.9,0.31351,0.0233084,1.02198,-0.00280179,-0.00086701,0.157075,-1.82989,0.816995,6.0535,-0.00559677,-0.000535005,10.4772,6.03956,-0.000114526,5.30616e-06,-2.48077e-07,0.0034,0.0034,0.006,-1.76687,0.93552,5.47332,10.4772
57,0.31344,0.0238113,0.906238,-0.000698711,-0.000874099,0.157076,-1.84265,0.788272,6.1499,-0.00578018,-0.000532643,10.4929,6.03956,7.11483e-05,4.7376e-07,7.0263e-08,0.0034,0.0034,0.006,-1.78113,0.907533,5.59846,10.4929
57.1,0.313376,0.0245532,0.790493,-8.52226e-05,-0.000970721,0.157078,-1.85495,0.759348,6.23472,-0.00582775,-0.000533697,10.5086,6.03956,2.04816e-05,-3.12503e-06,8.46792e-08,0.0034,0.0034,0.006,-1.79539,0.879546,5.7236,10.5086
57.2,0.313314,0.0253622,0.674744,0.000529382,-0.00105997,0.157079,-1.86678,0.730229,6.30796,-0.005814,-0.000543778,10.5243,6.03956,2.04816e-05,-3.12503e-06,8.46792e-08,0.0034,0.0034,0.006,-1.80965,0.851559,5.84875,10.5243
57.3,0.313239,0.0261243,0.532374,-0.00189911,-0.000866113,0.157074,-1.87815,0.700927,6.3683,-0.00589107,-0.000548226,10.54,5.85372,-8.29609e-05,6.87068e-06,-2.68722e-07,0.0034,0.0034,0.006,-1.82213,0.822731,5.94039,10.54
57.4,0.313162,0.0270016,0.390008,-0.000447414,-0.000909089,0.157076,-1.88906,0.671448,6.41441,-0.00601697,-0.000543417,10.5558,5.85372,4.89944e-05,-9.82026e-07,1.00587e-07,0.0034,0.0034,0.006,-1.8346,0.793904,6.03203,10.5558
57.5,0.313092,0.0279969,0.247639,-2.28044e-05,-0.000988703,0.157077,-1.89949,0.641796,6.44627,-0.00604902,-0.000543528,10.5715,5.85372,1.4049e-05,-2.61084e-06,6.9778e-08,0.0034,0.0034,0.006,-1.84708,0.765076,6.12368,10.5715
57.6,0.313021,0.0290147,0.105265,0.000402731,-0.00106321,0.157078,-1.90944,0.611977,6.4639,-0.00603862,-0.000551175,10.5872,5.85372,1.4049e-05,-2.61084e-06,6.9778e-08,0.0034,0.0034,0.006,-1.85955,0.736249,6.21532,10.5872
57.7,0.312945,0.0300215,-0.0412533,-0.000436486,-0.000848584,0.157075,-1.91891,0.582,6.46708,-0.00604898,-0.000551856,10.6029,5.82476,-2.89234e-05,7.30416e-06,-2.3134e-07,0.0034,0.0034,0.006,-1.87019,0.706695,6.259,10.6029
57.8,0.312877,0.031062,-0.187769,-4.55349e-05,-0.00092435,0.157077,-1.92789,0.551872,6.45561,-0.00608169,-0.000545217,10.6186,5.82476,1.29301e-05,-2.47759e-06,1.14726e-07,0.0034,0.0034,0.006,-1.88083,0.677142,6.30267,10.6186
57.9,0.312815,0.0321182,-0.334287,6.96206e-05,-0.000967692,0.157077,-1.93638,0.521599,6.42949,-0.00608904,-0.000544228,10.6343,5.82476,3.52888e-06,-1.47854e-06,3.48548e-08,0.0034,0.0034,0.006,-1.89147,0.647588,6.34635,10.6343
58,0.312752,0.0331719,-0.480807,0.000185288,-0.00100965,0.157078,-1.94439,0.491189,6.38872,-0.00608487,-0.000547478,10.65,5.82476,3.52888e-06,-1.47854e-06,3.48548e-08,0.0034,0.0034,0.006,-1.90211,0.618034,6.39002,10.65
58.1,0.312694,0.0341681,-0.608343,0.00121326,-0.000828634,0.157076,-1.95189,0.460649,6.33424,-0.00602352,-0.000544262,10.6657,5.95727,3.45754e-05,5.86882e-06,-1.29583e-07,0.0034,0.0034,0.006,-1.91088,0.58787,6.37883,10.6657
58.2,0.312649,0.0350703,-0.735879,0.000403526,-0.000917728,0.157077,-1.9589,0.429987,6.26701,-0.00595117,-0.000537557,10.6814,5.95727,-2.78874e-05,-3.35932e-06,9.65945e-08,0.0034,0.0034,0.006,-1.91964,0.557707,6.36765,10.6814
58.3,0.312608,0.0359633,-0.863414,0.000166693,-0.000912101,0.157077,-1.9654,0.399211,6.18703,-0.00593109,-0.000535733,10.6971,5.95727,-8.42589e-06,7.49041e-08,-9.80724e-09,0.0034,0.0034,0.006,-1.9284,0.527543,6.35646,10.6971
58.4,0.312571,0.0368673,-0.990948,-7.01911e-05,-0.000909318,0.157077,-1.97141,0.36833,6.09429,-0.00593467,-0.000533618,10.7128,5.95727,-8.42589e-06,7.49041e-08,-9.80724e-09,0.0034,0.0034,0.006,-1.93717,0.49738,6.34527,10.7128
58.5,0.312546,0.0376133,-1.07937,0.00256053,-0.000817133,0.157077,-1.97691,0.337349,5.99075,-0.00581848,-0.000527551,10.7285,6.23032,8.90909e-05,2.62572e-06,1.02667e-08,0.0034,0.0034,0.006,-1.94402,0.466725,6.28099,10.7285
58.6,0.31253,0.0381342,-1.16779,0.000765908,-0.000891977,0.157078,-1.9819,0.306277,5.87837,-0.00566041,-0.000522907,10.7442,6.23032,-6.13654e-05,-3.22391e-06,4.71359e-08,0.0034,0.0034,0.006,-1.95087,0.436071,6.2167,10.7442
58.7,0.312516,0.0386926,-1.25621,0.000238663,-0.000837781,0.157077,-1.98638,0.275124,5.75715,-0.00561838,-0.000520828,10.76,6.23032,-1.82793e-05,1.63751e-06,-4.89765e-08,0.0034,0.0034,0.006,-1.95772,0.405417,6.15241,10.76
58.8,0.312515,0.0392999,-1.34462,-0.000289195,-0.000789921,0.157076,-1.99037,0.243899,5.62709,-0.00562903,-0.000513893,10.7757,6.23032,-1.82793e-05,1.63751e-06,-4.89765e-08,0.0034,0.0034,0.006,-1.96457,0.374763,6.08813,10.7757
58.9,0.312526,0.0396687,-1.37996,0.00327125,-0.000812249,0.157078,-1.99384,0.212607,5.49084,-0.00548794,-0.00050658,10.7914,6.6008,0.000120726,-1.36808e-06,1.40176e-07,0.0034,0.0034,0.006,-1.96949,0.343739,5.9809,10.7914
59,0.312538,0.03973,-1.41531,0.000952152,-0.000852581,0.157078,-1.99679,0.181258,5.35106,-0.00528471,-0.000505285,10.8071,6.6008,-7.91883e-05,-2.23367e-06,-1.22767e-08,0.0034,0.0034,0.006,-1.9744,0.312715,5.87366,10.8071
59.1,0.312552,0.039886,-1.45065,0.000268611,-0.000763488,0.157077,-1.99924,0.149861,5.20775,-0.0052316,-0.000503514,10.8228,6.6008,-2.35701e-05,2.77984e-06,-7.2502e-08,0.0034,0.0034,0.006,-1.97932,0.281691,5.76643,10.8228
59.2,0.312585,0.0401214,-1.48598,-0.000415952,-0.000682612,0.157076,-2.0012,0.118426,5.06089,-0.0052468,-0.000493544,10.8385,6.6008,-2.35701e-05,2.77984e-06,-7.2502e-08,0.0034,0.0034,0.006,-1.98423,0.250666,5.6592,10.8385
59.3,0.312626,0.0401098,-1.46267,0.00329869,-0.000804124,0.15708,-2.00265,0.0869589,4.91344,-0.00511035,-0.000486422,10.8542,7.01024,0.000125993,-4.72003e-06,2.21891e-07,0.0034,0.0034,0.006,-1.98719,0.219395,5.52595,10.8542
59.4,0.312659,0.0397836,-1.43936,0.000952093,-0.000806129,0.157079,-2.00358,0.0554679,4.76832,-0.00490547,-0.000488342,10.8699,7.01024,-8.01123e-05,-9.36183e-07,-5.73705e-08,0.0034,0.0034,0.006,-1.99014,0.188124,5.3927,10.8699
59.5,0.312695,0.0395662,-1.41604,0.000258194,-0.000702886,0.157077,-2.00401,0.0239636,4.62554,-0.00485261,-0.000487175,10.8856,7.01024,-2.39004e-05,3.26308e-06,-7.92308e-08,0.0034,0.0034,0.006,-1.9931,0.156852,5.25944,10.8856
59.6,0.31275,0.0394293,-1.39271,-0.000436895,-0.000607985,0.157076,-2.00396,-0.00754573,4.48508,-0.00486912,-0.000476386,10.9013,7.01024,-2.39004e-05,3.26308e-06,-7.92308e-08,0.0034,0.0034,0.006,-1.99605,0.125581,5.12619,10.9013
59.7,0.31281,0.0391067,-1.31442,0.00280595,-0.000786295,0.15708,-2.0034,-0.0390532,4.34971,-0.0047581,-0.000470389,10.917,7.39397,0.000109971,-6.54623e-06,2.4609e-07,0.0034,0.0034,0.006,-1.99704,0.0941858,4.98796,10.917
59.8,0.312858,0.038527,-1.23613,0.000812146,-0.000759634,0.157079,-2.00233,-0.0705504,4.22216,-0.00458461,-0.000474369,10.9327,7.39397,-6.81043e-05,1.67619e-07,-7.77096e-08,0.0034,0.0034,0.006,-1.99803,0.0627905,4.84973,10.9327
59.9,0.312908,0.0380211,-1.15784,0.000220213,-0.000662303,0.157078,-2.00078,-0.102028,4.10245,-0.00454044,-0.000473816,10.9485,7.39397,-2.04158e-05,3.09842e-06,-7.34692e-08,0.0034,0.0034,0.006,-1.99901,0.0313953,4.7115,10.9485
60,0.312972,0.0375703,-1.07954,-0.000372846,-0.000572088,0.157076,-1.99874,-0.133478,3.99056,-0.00455544,-0.000464116,10.9642,7.39397,-2.04158e-05,3.09842e-06,-7.34692e-08,0.0034,0.0034,0.006,-2,7.21645e-16,4.57327,10.9642
60.1,0.313039,0.0370243,-0.958632,0.00201298,-0.000761182,0.15708,-1.99621,-0.164894,3.88864,-0.00448068,-0.000459736,10.9799,7.69142,8.08449e-05,-6.76405e-06,2.25738e-07,0.0034,0.0034,0.006,-1.99901,-0.0313953,4.45188,10.9799
60.2,0.313095,0.0363117,-0.837727,0.000592916,-0.000719803,0.157079,-1.99319,-0.196267,3.79881,-0.00435764,-0.000464413,10.9956,7.69142,-4.85841e-05,8.74765e-07,-7.70393e-08,0.0034,0.0034,0.006,-1.99803,-0.0627905,4.33049,10.9956
60.3,0.313151,0.0356195,-0.716818,0.000168539,-0.000642842,0.157078,-1.98968,-0.227588,3.72106,-0.00432687,-0.00046435,11.0113,7.69142,-1.47069e-05,2.46115e-06,-6.02333e-08,0.0034,0.0034,0.006,-1.99704,-0.0941858,4.2091,11.0113
60.4,0.313212,0.0349495,-0.595904,-0.000256731,-0.000570983,0.157077,-1.9857,-0.258851,3.65541,-0.00433852,-0.000456997,11.027,7.69142,-1.47069e-05,2.46115e-06,-6.02333e-08,0.0034,0.0034,0.006,-1.99605,-0.125581,4.08771,11.027
60.5,0.313276,0.0342589,-0.451468,0.00109426,-0.000737367,0.15708,-1.98124,-0.290048,3.60303,-0.00430379,-0.000454497,11.0427,7.85563,4.56659e-05,-5.82798e-06,1.79599e-07,0.0034,0.0034,0.006,-1.9931,-0.156852,4.00233,11.0427
60.6,0.313333,0.0334935,-0.307035,0.000341632,-0.000692069,0.157079,-1.97629,-0.321171,3.56509,-0.00423917,-0.000458895,11.0584,7.85563,-2.58808e-05,1.24688e-06,-6.4483e-08,0.0034,0.0034,0.006,-1.99014,-0.188124,3.91695,11.0584
60.7,0.313386,0.0327149,-0.162599,0.000112816,-0.000643306,0.157078,-1.97088,-0.352212,3.54159,-0.00422366,-0.000459204,11.0741,7.85563,-8.05233e-06,1.56514e-06,-4.29632e-08,0.0034,0.0034,0.006,-1.98719,-0.219395,3.83157,11.0741
60.8,0.31344,0.0319367,-0.0181614,-0.000116569,-0.000597294,0.157077,-1.96499,-0.383165,3.53254,-0.00423103,-0.000454839,11.0898,7.85563,-8.05233e-06,1.56514e-06,-4.29632e-08,0.0034,0.0034,0.006,-1.98423,-0.250666,3.74618,11.0898
60.9,0.313494,0.0311687,0.126998,0.000152045,-0.000724054,0.157079,-1.95863,-0.414022,3.53797,-0.00423639,-0.000454395,11.1055,7.86067,8.86297e-06,-4.31702e-06,1.21722e-07,0.0034,0.0034,0.006,-1.97932,-0.281691,3.71029,11.1055
61,0.313544,0.0303993,0.272155,8.55182e-05,-0.000679961,0.157078,-1.95181,-0.444775,3.55792,-0.00423168,-0.00045809,11.1212,7.86067,-2.5486e-06,1.45063e-06,-4.77154e-08,0.0034,0.0034,0.006,-1.9744,-0.312715,3.6744,11.1212
61.1,0.313589,0.0296274,0.417314,5.80051e-05,-0.000662052,0.157078,-1.94452,-0.475418,3.59238,-0.00423171,-0.00045872,11.1369,7.86067,-1.20947e-06,5.79606e-07,-2.33156e-08,0.0034,0.0034,0.006,-1.96949,-0.343739,3.6385,11.1369
61.2,0.31363,0.0288558,0.562473,3.0279e-05,-0.000644474,0.157078,-1.93676,-0.505942,3.64135,-0.00423449,-0.000457554,11.1527,7.86067,-1.20947e-06,5.79606e-07,-2.33156e-08,0.0034,0.0034,0.006,-1.96457,-0.374763,3.60261,11.1527
61.3,0.313671,0.0280744,0.685437,-0.000764262,-0.000727166,0.157079,-1.92855,-0.536342,3.70374,-0.00427839,-0.000459301,11.1684,7.70575,-2.72941e-05,-2.66161e-06,5.916e-08,0.0034,0.0034,0.006,-1.95772,-0.405417,3.62187,11.1684
61.4,0.313707,0.0273413,0.808402,-0.000162489,-0.000685009,0.157078,-1.91987,-0.566611,3.77842,-0.00433197,-0.000462266,11.1841,7.70575,2.01717e-05,1.62254e-06,-3.08369e-08,0.0034,0.0034,0.006,-1.95087,-0.436071,3.64113,11.1841
61.5,0.313737,0.0266652,0.931365,6.21343e-06,-0.000697547,0.157078,-1.91074,-0.59674,3.86539,-0.00434705,-0.000463224,11.1998,7.70575,5.45349e-06,-3.94364e-07,-1.78331e-09,0.0034,0.0034,0.006,-1.94402,-0.466725,3.66039,11.1998
61.6,0.313765,0.026011,1.05433,0.000175054,-0.000708058,0.157078,-1.90115,-0.626722,3.96466,-0.00434528,-0.00046523,11.2155,7.70575,5.45349e-06,-3.94364e-07,-1.78331e-09,0.0034,0.0034,0.006,-1.93717,-0.49738,3.67965,11.2155
61.7,0.31379,0.0252888,1.13568,-0.00162244,-0.000747825,0.157078,-1.89111,-0.656552,4.07415,-0.00442499,-0.000469198,11.2312,7.41533,-6.14115e-05,-1.05652e-06,-6.14602e-09,0.0034,0.0034,0.006,-1.9284,-0.527543,3.75102,11.2312
61.8,0.313805,0.024646,1.21704,-0.00039386,-0.000706921,0.157078,-1.88063,-0.686224,4.19178,-0.00453319,-0.00047154,11.2469,7.41533,4.14743e-05,1.80244e-06,-1.47744e-08,0.0034,0.0034,0.006,-1.91964,-0.557707,3.8224,11.2469
61.9,0.313817,0.0241539,1.2984,-4.10022e-05,-0.000747951,0.157078,-1.86969,-0.715727,4.31754,-0.00456235,-0.000472837,11.2626,7.41533,1.16999e-05,-1.30618e-06,2.14698e-08,0.0034,0.0034,0.006,-1.91088,-0.58787,3.89377,11.2626
62,0.31383,0.0237183,1.37975,0.000312323,-0.000784738,0.157078,-1.8583,-0.745054,4.45143,-0.00455625,-0.000477843,11.2783,7.41533,1.16999e-05,-1.30618e-06,2.14698e-08,0.0034,0.0034,0.006,-1.90211,-0.618034,3.96515,11.2783
62.1,0.313835,0.0231467,1.40666,-0.00236956,-0.000782165,0.157077,-1.84647,-0.774202,4.59074,-0.00466667,-0.000483835,11.294,7.03525,-9.15029e-05,5.07603e-07,-7.44023e-08,0.0034,0.0034,0.006,-1.89147,-0.647588,4.07737,11.294
62.2,0.313827,0.022676,1.43356,-0.000594179,-0.000743578,0.157077,-1.8342,-0.803165,4.73274,-0.00482248,-0.00048554,11.3097,7.03525,6.00507e-05,1.91711e-06,1.84186e-09,0.0034,0.0034,0.006,-1.88083,-0.677142,4.18959,11.3097
62.3,0.313817,0.0224531,1.46046,-8.04445e-05,-0.000809955,0.157078,-1.82148,-0.831931,4.87743,-0.00486384,-0.000487125,11.3254,7.03525,1.71495e-05,-2.11901e-06,4.56156e-08,0.0034,0.0034,0.006,-1.87019,-0.706695,4.3018,11.3254
62.4,0.313812,0.0223207,1.48736,0.00043405,-0.000870156,0.157079,-1.80832,-0.860492,5.0248,-0.00485387,-0.000494792,11.3411,7.03525,1.71495e-05,-2.11901e-06,4.56156e-08,0.0034,0.0034,0.006,-1.85955,-0.736249,4.41402,11.3411
62.5,0.313795,0.0220097,1.45557,-0.00289929,-0.00082163,0.157076,-1.79473,-0.888847,5.17194,-0.00498497,-0.000502211,11.3569,6.62553,-0.000113678,2.15326e-06,-1.44692e-07,0.0034,0.0034,0.006,-1.84708,-0.765076,4.54937,11.3569
62.6,0.313761,0.0218198,1.42378,-0.000734357,-0.000790663,0.157077,-1.78071,-0.916989,5.31589,-0.00517455,-0.000502967,11.3726,6.62553,7.32775e-05,1.79485e-06,2.18624e-08,0.0034,0.0034,0.006,-1.8346,-0.793904,4.68472,11.3726
62.7,0.313728,0.0219381,1.39198,-0.00010551,-0.000877144,0.157078,-1.76625,-0.944907,5.45667,-0.00522446,-0.000504665,11.3883,6.62553,2.104e-05,-2.76881e-06,6.79493e-08,0.0034,0.0034,0.006,-1.82213,-0.822731,4.82007,11.3883
62.8,0.313702,0.0221629,1.36018,0.00052433,-0.000956065,0.157079,-1.75135,-0.97259,5.59426,-0.00521152,-0.000514342,11.404,6.62553,2.104e-05,-2.76881e-06,6.79493e-08,0.0034,0.0034,0.006,-1.80965,-0.851559,4.95541,11.404
62.9,0.31366,0.0222215,1.27471,-0.00304121,-0.000854314,0.157075,-1.73603,-1.00004,5.72599,-0.00534551,-0.000522056,11.4197,6.25085,-0.000121597,3.97342e-06,-2.11086e-07,0.0034,0.0034,0.006,-1.79539,-0.879546,5.09252,11.4197
63,0.313603,0.0224187,1.18924,-0.000767932,-0.00084121,0.157076,-1.7203,-1.02725,5.84918,-0.00554416,-0.000521236,11.4354,6.25085,7.69443e-05,1.22335e-06,4.80919e-08,0.0034,0.0034,0.006,-1.78113,-0.907533,5.22963,11.4354
