t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
50.3,0.313602,0.0215419,1.29692,9.52369e-05,-0.000898278,0.157078,-0.228782,1.98951,5.68136,-0.0053635,-0.000526763,9.44049,6.4618,7.62677e-05,-4.53377e-06,9.04396e-09,0.0044192,0.00442185,0.00479973,-0.0941858,1.99704,5.04899,9.44049
50.4,0.313543,0.02197,1.24166,0.00182203,-0.000999558,0.157078,-0.259995,1.98592,5.80828,-0.00527598,-0.000537886,9.45619,6.4618,7.62677e-05,-4.53377e-06,9.04396e-09,0.00441921,0.00442185,0.00479973,-0.125581,1.99605,5.18776,9.45619
50.5,0.313462,0.0221169,1.13741,-0.00376105,-0.000764693,0.157075,-0.291146,1.98186,5.92722,-0.00538146,-0.000543064,9.4719,6.11977,-0.000246825,1.04389e-05,-1.2599e-07,0.00441922,0.00442184,0.00479973,-0.156852,1.9931,5.31912,9.4719
50.6,0.313368,0.0223285,1.03316,-0.00173848,-0.000811021,0.157078,-0.322226,1.97733,6.03573,-0.0056649,-0.000534851,9.48761,6.11977,8.93509e-05,-1.88354e-06,1.16407e-07,0.00441929,0.00442181,0.00479973,-0.188124,1.99014,5.45048,9.48761
50.7,0.313287,0.0229422,0.928908,0.000123844,-0.000965922,0.157078,-0.353228,1.9723,6.13382,-0.00575401,-0.000533791,9.50332,6.11977,8.22616e-05,-6.79844e-06,6.3766e-09,0.0044193,0.00442181,0.00479973,-0.219395,1.98719,5.58184,9.50332
50.8,0.313215,0.0237248,0.824646,0.00198637,-0.00111831,0.157078,-0.384145,1.96678,6.22148,-0.00565697,-0.000548158,9.51903,6.11977,8.22616e-05,-6.79844e-06,6.3766e-09,0.0044193,0.00442181,0.00479973,-0.250666,1.98423,5.7132,9.51903
50.9,0.31312,0.024306,0.68785,-0.00323862,-0.000735409,0.157074,-0.414968,1.96078,6.29709,-0.00572827,-0.000552051,9.53473,5.89262,-0.000231,1.69615e-05,-1.9813e-07,0.00441931,0.0044218,0.00479973,-0.281691,1.97932,5.81641,9.53473
51,0.313021,0.0249935,0.551064,-0.00151461,-0.000820128,0.157078,-0.445692,1.95429,6.35902,-0.00597449,-0.000537709,9.55044,5.89262,7.61547e-05,-3.60272e-06,1.99872e-07,0.00441937,0.00442175,0.00479973,-0.312715,1.9744,5.91962,9.55044
51.1,0.31294,0.0259546,0.414271,0.000151802,-0.00100792,0.157078,-0.476308,1.94732,6.40727,-0.00605103,-0.000534464,9.56615,5.89262,7.36011e-05,-8.25973e-06,-8.58734e-10,0.00441938,0.00442175,0.00479973,-0.343739,1.96949,6.02283,9.56615
51.2,0.312864,0.0269773,0.277467,0.00181847,-0.00119346,0.157078,-0.506807,1.93985,6.44184,-0.00596101,-0.000549991,9.58186,5.89262,7.36011e-05,-8.25973e-06,-8.58734e-10,0.00441939,0.00442174,0.00479973,-0.374763,1.96457,6.12604,9.58186
51.3,0.31277,0.0278914,0.129725,-0.00195523,-0.000705893,0.157073,-0.537183,1.93189,6.46219,-0.00597656,-0.000551654,9.59757,5.81623,-0.000166854,2.15546e-05,-2.46055e-07,0.00441939,0.00442173,0.00479973,-0.405417,1.95772,6.1848,9.59757
51.4,0.312689,0.0289162,-0.0180058,-0.000931473,-0.000819958,0.157078,-0.567427,1.92344,6.46776,-0.0061294,-0.000532745,9.61327,5.81623,4.52045e-05,-4.95552e-06,2.6446e-07,0.00441943,0.00442168,0.00479973,-0.436071,1.95087,6.24357,9.61327
51.5,0.312625,0.0300518,-0.165744,0.000171718,-0.0010107,0.157078,-0.597533,1.91451,6.45855,-0.00617569,-0.000527502,9.62898,5.81623,4.87064e-05,-8.40801e-06,-1.15307e-08,0.00441943,0.00442168,0.00479973,-0.466725,1.94402,6.30234,9.62898
51.6,0.312557,0.0311589,-0.313492,0.00127517,-0.00119995,0.157078,-0.62749,1.90508,6.43457,-0.00611172,-0.000541397,9.64469,5.81623,4.87064e-05,-8.40801e-06,-1.15307e-08,0.00441943,0.00442167,0.00479973,-0.49738,1.93717,6.3611,9.64469
51.7,0.312484,0.0321907,-0.448854,-0.000150501,-0.000691849,0.157073,-0.657292,1.89516,6.39643,-0.00606404,-0.00054053,9.6604,5.90264,-6.3071e-05,2.24243e-05,-2.46864e-07,0.00441944,0.00442166,0.00479973,-0.527543,1.9284,6.36615,9.6604
51.8,0.312439,0.0332483,-0.584209,-9.32087e-05,-0.000814715,0.157079,-0.68693,1.88475,6.34476,-0.00608455,-0.000520438,9.67611,5.90264,2.48737e-06,-5.42341e-06,2.79518e-07,0.00441945,0.00442164,0.00479973,-0.557707,1.91964,6.37119,9.67611
51.9,0.312405,0.034311,-0.719568,0.000173682,-0.000971008,0.157078,-0.716397,1.87385,6.27955,-0.00608863,-0.000514084,9.69181,5.90264,1.17433e-05,-6.91056e-06,-2.07813e-08,0.00441945,0.00442164,0.00479973,-0.58787,1.91088,6.37623,9.69181
52,0.312362,0.0353437,-0.854933,0.000440783,-0.00112694,0.157078,-0.745686,1.86247,6.20081,-0.00606604,-0.000523487,9.70752,5.90264,1.17433e-05,-6.91056e-06,-2.07813e-08,0.00441945,0.00442164,0.00479973,-0.618034,1.90211,6.38128,9.70752
52.1,0.312327,0.0362524,-0.956547,0.00169581,-0.000706893,0.157074,-0.774786,1.8506,6.11021,-0.00596745,-0.000520518,9.72323,6.13822,5.54176e-05,1.85023e-05,-1.91481e-07,0.00441945,0.00442164,0.00479973,-0.647588,1.89147,6.3318,9.72323
52.2,0.312324,0.0370123,-1.05816,0.000780989,-0.000811172,0.157078,-0.803688,1.83824,6.00946,-0.00585164,-0.000503705,9.73894,6.13822,-4.04806e-05,-4.68306e-06,2.27723e-07,0.00441944,0.00442165,0.00479973,-0.677142,1.88083,6.28233,9.73894
52.3,0.312326,0.0377714,-1.15977,0.000152086,-0.000899028,0.157078,-0.832388,1.8254,5.89854,-0.00581284,-0.000497677,9.75465,6.13822,-2.78485e-05,-3.91106e-06,-2.31334e-08,0.00441945,0.00442165,0.00479973,-0.706695,1.87019,6.23286,9.75465
52.4,0.312323,0.0385947,-1.26138,-0.000476698,-0.000987733,0.157078,-0.860882,1.81209,5.77747,-0.0058369,-0.000500594,9.77035,6.13822,-2.78485e-05,-3.91106e-06,-2.31334e-08,0.00441945,0.00442165,0.00479973,-0.736249,1.85955,6.18338,9.77035
52.5,0.312332,0.0392129,-1.3132,0.00310259,-0.000750526,0.157076,-0.889154,1.79831,5.64872,-0.00571347,-0.000496363,9.78606,6.48578,0.000158153,1.04061e-05,-9.59421e-08,0.00441945,0.00442166,0.00479973,-0.765076,1.84708,6.0872,9.78606
52.6,0.312364,0.039485,-1.36502,0.00146357,-0.000812357,0.157078,-0.917196,1.78404,5.51479,-0.00549287,-0.000486689,9.80177,6.48578,-7.24916e-05,-2.86917e-06,1.23278e-07,0.00441946,0.00442168,0.00479973,-0.793904,1.8346,5.99102,9.80177
52.7,0.312398,0.0398117,-1.41684,0.000111628,-0.000813354,0.157078,-0.945008,1.76932,5.37567,-0.00542172,-0.000482414,9.81748,6.48578,-5.98042e-05,-9.10972e-08,-1.7246e-08,0.00441946,0.00442168,0.00479973,-0.822731,1.82213,5.89484,9.81748
52.8,0.312438,0.0403253,-1.46866,-0.00124031,-0.000816177,0.157077,-0.972585,1.75415,5.23138,-0.0054857,-0.000478386,9.83319,6.48578,-5.98042e-05,-9.10972e-08,-1.7246e-08,0.00441947,0.00442168,0.00479973,-0.851559,1.80965,5.79865,9.83319
52.9,0.312489,0.0405928,-1.4625,0.00380799,-0.000807366,0.157078,-0.999912,1.73851,5.0848,-0.00536479,-0.00047374,9.84889,6.89044,0.000223086,3.12812e-07,7.11282e-09,0.00441947,0.00442169,0.00479973,-0.879546,1.79539,5.67095,9.84889
53,0.312543,0.040385,-1.45636,0.00182315,-0.000815379,0.157078,-1.02698,1.72241,4.93884,-0.00509066,-0.000472998,9.8646,6.89044,-8.77783e-05,-5.22222e-07,4.12295e-09,0.00441951,0.00442169,0.00479973,-0.907533,1.78113,5.54325,9.8646
53.1,0.3126,0.0402748,-1.45021,6.53193e-05,-0.000732429,0.157077,-1.05379,1.70588,4.79349,-0.00500366,-0.000471318,9.88031,6.89044,-7.77424e-05,3.61002e-06,-6.78544e-09,0.00441951,0.00442169,0.00479973,-0.93552,1.76687,5.41554,9.88031
53.2,0.312675,0.0404194,-1.44404,-0.00169262,-0.000651853,0.157077,-1.08034,1.68892,4.64876,-0.00509237,-0.000461449,9.89602,6.89044,-7.77424e-05,3.61002e-06,-6.78544e-09,0.00441952,0.00442168,0.00479973,-0.963507,1.75261,5.28784,9.89602
53.3,0.312755,0.0403529,-1.38089,0.0038087,-0.000857466,0.157079,-1.10661,1.67152,4.5075,-0.00499375,-0.000457041,9.91172,7.28832,0.000243113,-9.15125e-06,8.92977e-08,0.00441953,0.00442168,0.00479973,-0.990544,1.73662,5.14877,9.91172
53.4,0.312819,0.0398046,-1.31774,0.001849,-0.00081488,0.157077,-1.1326,1.65369,4.37255,-0.0047181,-0.000464616,9.92743,7.28832,-8.66687e-05,1.71347e-06,-9.38557e-08,0.00441958,0.00442163,0.00479973,-1.01758,1.72063,5.00971,9.92743
53.5,0.312888,0.0393399,-1.25459,2.64662e-05,-0.000668934,0.157077,-1.15831,1.63544,4.24391,-0.00463165,-0.000465593,9.94314,7.28832,-8.06003e-05,6.39481e-06,3.08832e-09,0.00441958,0.00442163,0.00479973,-1.04462,1.70465,4.87064,9.94314
53.6,0.312979,0.0391075,-1.19142,-0.00179626,-0.00052545,0.157077,-1.18374,1.6168,4.1216,-0.00472737,-0.000452025,9.95885,7.28832,-8.06003e-05,6.39481e-06,3.08832e-09,0.00441959,0.00442162,0.00479973,-1.07165,1.68866,4.73158,9.95885
53.7,0.313073,0.0387584,-1.08123,0.00325945,-0.00088716,0.15708,-1.20886,1.59775,4.00795,-0.00466123,-0.000448312,9.97456,7.61659,0.00022342,-1.60312e-05,1.38896e-07,0.00441959,0.00442161,0.00479973,-1.09763,1.671,4.60311,9.97456
53.8,0.313142,0.0380321,-0.971053,0.00160847,-0.000807605,0.157077,-1.23368,1.57829,3.90532,-0.00442499,-0.000461885,9.99026,7.61659,-7.30239e-05,3.37104e-06,-1.53874e-07,0.00441964,0.00442153,0.00479973,-1.12361,1.65334,4.47464,9.99026
53.9,0.313212,0.0373294,-0.860866,2.52389e-06,-0.000628963,0.157077,-1.2582,1.55845,3.8137,-0.00435174,-0.000464974,10.006,7.61659,-7.10257e-05,7.84791e-06,9.20017e-09,0.00441964,0.00442152,0.00479973,-1.14959,1.63569,4.34617,10.006
54,0.3133,0.0367707,-0.750668,-0.00160366,-0.00045249,0.157077,-1.28242,1.53824,3.73311,-0.00443901,-0.000450197,10.0217,7.61659,-7.10257e-05,7.84791e-06,9.20017e-09,0.00441965,0.00442151,0.00479973,-1.17557,1.61803,4.2177,10.0217
54.1,0.313391,0.0361997,-0.610844,0.00235449,-0.000893218,0.157081,-1.30632,1.51766,3.66502,-0.00440846,-0.000447521,10.0374,7.82344,0.00017491,-1.95026e-05,1.58243e-07,0.00441965,0.0044215,0.00479973,-1.20039,1.59878,4.1201,10.0374
54.2,0.31346,0.0354109,-0.471031,0.0011919,-0.000794353,0.157077,-1.32989,1.4967,3.61091,-0.00423831,-0.000464127,10.0531,7.82344,-5.14366e-05,4.26399e-06,-1.77064e-07,0.00441968,0.00442142,0.00479973,-1.22521,1.57953,4.02251,10.0531
54.3,0.313523,0.0345839,-0.331209,-5.62693e-06,-0.000613886,0.157077,-1.35314,1.47538,3.57079,-0.00418634,-0.000468516,10.0688,7.82344,-5.29728e-05,7.94127e-06,1.11883e-08,0.00441968,0.00442141,0.00479973,-1.25003,1.56028,3.92492,10.0688
54.4,0.313591,0.0338033,-0.191378,-0.0012034,-0.000435035,0.157078,-1.37607,1.45372,3.54464,-0.00425407,-0.000454815,10.0845,7.82344,-5.29728e-05,7.94127e-06,1.11883e-08,0.00441969,0.0044214,0.00479973,-1.27485,1.54103,3.82732,10.0845
54.5,0.313668,0.033075,-0.0439935,0.00125726,-0.000880781,0.157081,-1.39867,1.43171,3.53286,-0.00425846,-0.000453454,10.1002,7.8762,0.000108722,-1.97036e-05,1.549e-07,0.00441969,0.00442139,0.00479973,-1.29841,1.52025,3.77601,10.1002
54.6,0.313729,0.0322785,0.103382,0.000677795,-0.000779145,0.157077,-1.42092,1.40937,3.53582,-0.00416897,-0.00047033,10.1159,7.8762,-2.56621e-05,4.43456e-06,-1.72705e-07,0.00441971,0.00442133,0.00479973,-1.32197,1.49948,3.72471,10.1159
54.7,0.313777,0.0314266,0.250764,-1.06187e-06,-0.000622605,0.157077,-1.44284,1.38669,3.55351,-0.00414258,-0.000475221,10.1316,7.8762,-3.00473e-05,6.89891e-06,1.04744e-08,0.00441971,0.00442133,0.00479973,-1.34553,1.47871,3.6734,10.1316
54.8,0.313819,0.0305643,0.398152,-0.00068013,-0.000466981,0.157078,-1.4644,1.36369,3.58594,-0.00418404,-0.000464385,10.1473,7.8762,-3.00473e-05,6.89891e-06,1.04744e-08,0.00441971,0.00442133,0.00479973,-1.36909,1.45794,3.62209,10.1473
54.9,0.313871,0.0297504,0.529827,8.15763e-05,-0.000858739,0.15708,-1.48562,1.34037,3.63233,-0.00422121,-0.000464565,10.1631,7.76655,3.36278e-05,-1.72979e-05,1.35244e-07,0.00441971,0.00442132,0.00479973,-1.3913,1.43573,3.62517,10.1631
55,0.313917,0.0289658,0.661497,0.000122002,-0.000767186,0.157077,-1.50649,1.31674,3.69188,-0.00421846,-0.000479571,10.1788,7.76655,1.73827e-06,4.04056e-06,-1.50108e-07,0.00441971,0.0044213,0.00479973,-1.41352,1.41352,3.62824,10.1788
55.1,0.313944,0.0281772,0.79317,1.20922e-05,-0.000653069,0.157077,-1.527,1.29281,3.7646,-0.00421934,-0.000484328,10.1945,7.76655,-4.90038e-06,5.04e-06,8.93493e-09,0.00441971,0.0044213,0.00479973,-1.43573,1.3913,3.63132,10.1945
55.2,0.313958,0.027386,0.924846,-9.7971e-05,-0.0005391,0.157078,-1.54714,1.26858,3.85049,-0.0042312,-0.000477579,10.2102,7.76655,-4.90038e-06,5.04e-06,8.93493e-09,0.00441971,0.0044213,0.00479973,-1.45794,1.36909,3.6344,10.2102
55.3,0.313982,0.026571,1.02002,-0.00109443,-0.000835387,0.15708,-1.56691,1.24405,3.94772,-0.00429831,-0.000479432,10.2259,7.5118,-4.40845e-05,-1.30603e-05,1.02419e-07,0.00441971,0.0044213,0.00479973,-1.47871,1.34553,3.69137,10.2259
55.4,0.314002,0.0258209,1.1152,-0.00043691,-0.000762866,0.157077,-1.58632,1.21924,4.05447,-0.00438251,-0.000491087,10.2416,7.5118,2.90147e-05,3.25111e-06,-1.15059e-07,0.00441971,0.00442131,0.00479973,-1.49948,1.32197,3.74835,10.2416
55.5,0.314003,0.0251822,1.21037,3.046e-05,-0.000702775,0.157078,-1.60535,1.19415,4.17074,-0.00441058,-0.000495253,10.2573,7.5118,2.0614e-05,2.66818e-06,8.00924e-09,0.00441971,0.00442132,0.00479973,-1.52025,1.29841,3.80533,10.2573
55.6,0.313994,0.024605,1.30555,0.000497748,-0.000642052,0.157078,-1.62399,1.16878,4.29652,-0.00439194,-0.000493304,10.273,7.5118,2.0614e-05,2.66818e-06,8.00924e-09,0.00441971,0.00442132,0.00479973,-1.54103,1.27485,3.8623,10.273
55.7,0.313987,0.0238911,1.3492,-0.00219705,-0.000815471,0.157079,-1.64225,1.14313,4.42925,-0.00448467,-0.000496786,10.2887,7.15216,-0.000119154,-7.6144e-06,5.69609e-08,0.00441971,0.00442132,0.00479973,-1.56028,1.25003,3.96419,10.2887
55.8,0.313974,0.0232338,1.39286,-0.00096354,-0.000768257,0.157077,-1.66012,1.11723,4.56634,-0.00465057,-0.000504077,10.3044,7.15216,5.44739e-05,2.18117e-06,-6.9392e-08,0.00441971,0.00442135,0.00479973,-1.57953,1.22521,4.06607,10.3044
55.9,0.313948,0.0228348,1.43651,5.21015e-05,-0.000768273,0.157078,-1.6776,1.09107,4.70779,-0.00470408,-0.000507312,10.3201,7.15216,4.48455e-05,2.65058e-08,8.23989e-09,0.00441971,0.00442135,0.00479973,-1.59878,1.20039,4.16795,10.3201
56,0.313917,0.0225851,1.48016,0.00106774,-0.000766917,0.157078,-1.69467,1.06465,4.85361,-0.00465608,-0.000510435,10.3358,7.15216,4.48455e-05,2.65058e-08,8.23989e-09,0.00441971,0.00442135,0.00479973,-1.61803,1.17557,4.26983,10.3358
56.1,0.313881,0.0220915,1.4654,-0.00311901,-0.000798839,0.157078,-1.71134,1.03798,5.00088,-0.0047667,-0.000515218,10.3515,6.74442,-0.000185101,-1.34974e-06,-1.50682e-09,0.00441972,0.00442135,0.00479973,-1.63569,1.14959,4.40053,10.3515
56.2,0.313832,0.0216364,1.45064,-0.00140789,-0.000782154,0.157078,-1.72761,1.01107,5.14667,-0.00500116,-0.000517347,10.3673,6.74442,7.55841e-05,8.72581e-07,-1.20136e-08,0.00441973,0.00442136,0.00479973,-1.65334,1.12361,4.53123,10.3673
56.3,0.313781,0.0215658,1.43588,7.64354e-05,-0.000843819,0.157078,-1.74347,0.983924,5.29098,-0.00507587,-0.000519324,10.383,6.74442,6.55587e-05,-2.68587e-06,9.03637e-09,0.00441974,0.00442136,0.00479973,-1.671,1.09763,4.66193,10.383
56.4,0.313732,0.0217095,1.42111,0.00156084,-0.00090348,0.157078,-1.75889,0.956535,5.43382,-0.00500222,-0.000527358,10.3987,6.74442,6.55587e-05,-2.68587e-06,9.03637e-09,0.00441974,0.00442135,0.00479973,-1.68866,1.07165,4.79263,10.3987
56.5,0.313668,0.0215581,1.35026,-0.00369004,-0.000781065,0.157076,-1.7739,0.928922,5.57237,-0.00511702,-0.000532738,10.4144,6.35295,-0.000232139,5.47431e-06,-7.18657e-08,0.00441974,0.00442135,0.00479973,-1.70465,1.04462,4.93152,10.4144
56.6,0.313588,0.021449,1.27942,-0.00169116,-0.000799892,0.157078,-1.78849,0.901093,5.70385,-0.00539442,-0.000528991,10.4301,6.35295,8.83032e-05,-6.71555e-07,5.88299e-08,0.00441977,0.0044213,0.00479973,-1.72063,1.01758,5.0704,10.4301
56.7,0.313516,0.0217735,1.20858,0.000103515,-0.000919684,0.157078,-1.80264,0.873043,5.82823,-0.00548211,-0.000529331,10.4458,6.35295,7.92735e-05,-5.24741e-06,8.64958e-09,0.00441978,0.0044213,0.00479973,-1.73662,0.990544,5.20929,10.4458
56.8,0.313453,0.0223133,1.13772,0.00189835,-0.00103705,0.157078,-1.81634,0.844774,5.94553,-0.00539041,-0.00054156,10.4615,6.35295,7.92735e-05,-5.24741e-06,8.64958e-09,0.00441978,0.00442128,0.00479973,-1.75261,0.963507,5.34817,10.4615
56.9,0.313367,0.0225895,1.02198,-0.00368901,-0.000756883,0.157075,-1.8296,0.816302,6.0535,-0.00548852,-0.000546484,10.4772,6.03955,-0.000247015,1.24369e-05,-1.48088e-07,0.00441979,0.00442127,0.00479973,-1.76687,0.93552,5.47332,10.4772
57,0.313269,0.0229428,0.906238,-0.00171016,-0.000814668,0.157078,-1.84243,0.787635,6.1499,-0.00576698,-0.000536425,10.4929,6.03955,8.74183e-05,-2.39296e-06,1.41035e-07,0.00441982,0.00442115,0.00479973,-1.78113,0.907533,5.59846,10.4929
57.1,0.313186,0.0236693,0.790494,0.000132431,-0.000981534,0.157078,-1.8548,0.758769,6.23472,-0.00585426,-0.000534741,10.5086,6.03955,8.13888e-05,-7.32837e-06,4.76865e-09,0.00441983,0.00442114,0.00479973,-1.79539,0.879546,5.7236,10.5086
57.2,0.313112,0.0245363,0.674741,0.00197524,-0.00114591,0.157078,-1.8667,0.729707,6.30797,-0.00575738,-0.000549696,10.5243,6.03955,8.13888e-05,-7.32837e-06,4.76865e-09,0.00441983,0.00442111,0.00479973,-1.80965,0.851559,5.84875,10.5243
57.3,0.313016,0.0252313,0.532369,-0.00293808,-0.00072634,0.157074,-1.87814,0.700464,6.36831,-0.00581423,-0.000553014,10.54,5.85371,-0.000217225,1.85738e-05,-2.15667e-07,0.00441984,0.00442109,0.00479973,-1.82213,0.822731,5.94039,10.54
57.4,0.31292,0.0260405,0.390008,-0.00137928,-0.000820979,0.157078,-1.88912,0.671048,6.41441,-0.00603865,-0.000537102,10.5558,5.85371,6.88529e-05,-4.05419e-06,2.21935e-07,0.00441987,0.00442091,0.00479973,-1.8346,0.793904,6.03203,10.5558
57.5,0.312842,0.027075,0.247639,0.000158993,-0.00101315,0.157078,-1.89962,0.641457,6.44628,-0.00610805,-0.000533224,10.5715,5.85371,6.79369e-05,-8.45743e-06,-3.72545e-09,0.00441987,0.0044209,0.00479973,-1.84708,0.765076,6.12368,10.5715
57.6,0.312766,0.0281393,0.10526,0.00169752,-0.00120324,0.157078,-1.90964,0.611697,6.46391,-0.0060237,-0.000548577,10.5872,5.85371,6.79369e-05,-8.45743e-06,-3.72545e-09,0.00441987,0.00442087,0.00479973,-1.85955,0.736249,6.21532,10.5872
57.7,0.312677,0.0291133,-0.0412599,-0.00146385,-0.000699559,0.157073,-1.91918,0.581778,6.46709,-0.0060207,-0.0005495,10.6029,5.82475,-0.000139789,2.22556e-05,-2.52013e-07,0.00441988,0.00442085,0.00479973,-1.87019,0.706695,6.259,10.6029
57.8,0.312605,0.0301838,-0.18777,-0.000704595,-0.000818639,0.157078,-1.92824,0.551709,6.45562,-0.00613759,-0.000529829,10.6186,5.82475,3.35137e-05,-5.19861e-06,2.75125e-07,0.0044199,0.0044207,0.00479973,-1.88083,0.677142,6.30267,10.6186
57.9,0.312549,0.031325,-0.334287,0.000174633,-0.00100324,0.157078,-1.9368,0.521493,6.4295,-0.00617234,-0.000524136,10.6343,5.82475,3.88075e-05,-8.14374e-06,-1.45523e-08,0.0044199,0.00442069,0.00479973,-1.89147,0.647588,6.34635,10.6343
58,0.312486,0.032426,-0.480812,0.00105411,-0.00118666,0.157078,-1.94487,0.491136,6.38872,-0.00611921,-0.000536988,10.65,5.82475,3.88075e-05,-8.14374e-06,-1.45523e-08,0.0044199,0.00442067,0.00479973,-1.90211,0.618034,6.39002,10.65
58.1,0.312422,0.033445,-0.60835,0.000408169,-0.000693058,0.157073,-1.95244,0.460647,6.33425,-0.00605458,-0.00053544,10.6657,5.95726,-2.86067e-05,2.17737e-05,-2.3644e-07,0.0044199,0.00442066,0.00479973,-1.91088,0.58787,6.37883,10.6657
58.2,0.31239,0.0344461,-0.73588,0.000169477,-0.000813234,0.157079,-1.9595,0.430033,6.26702,-0.00603394,-0.000515841,10.6814,5.95726,-1.05951e-05,-5.32903e-06,2.71246e-07,0.00441991,0.00442062,0.00479973,-1.91964,0.557707,6.36765,10.6814
58.3,0.312367,0.0354407,-0.863414,0.000169862,-0.00095255,0.157078,-1.96606,0.399303,6.18703,-0.00602501,-0.000509419,10.6971,5.95726,-3.56897e-08,-6.1679e-06,-2.2199e-08,0.0044199,0.00442063,0.00479973,-1.9284,0.527543,6.35646,10.6971
58.4,0.312334,0.0364246,-0.990952,0.000170435,-0.00109187,0.157078,-1.97212,0.368462,6.09429,-0.00601604,-0.00051707,10.7128,5.95726,-3.56897e-08,-6.1679e-06,-2.2199e-08,0.0044199,0.00442063,0.00479973,-1.93717,0.49738,6.34527,10.7128
58.5,0.312311,0.037261,-1.07937,0.00216906,-0.000717231,0.157074,-1.97766,0.337519,5.99076,-0.0059072,-0.000513642,10.7285,6.23032,8.82851e-05,1.6489e-05,-1.6671e-07,0.0044199,0.00442063,0.00479973,-1.94402,0.466725,6.28099,10.7285
58.6,0.31232,0.037889,-1.16779,0.0010082,-0.000811031,0.157078,-1.98268,0.306481,5.87838,-0.00575627,-0.00049859,10.7442,6.23032,-5.13554e-05,-4.24076e-06,2.01202e-07,0.0044199,0.0044207,0.00479973,-1.95087,0.436071,6.2167,10.7442
58.7,0.312332,0.0385294,-1.25621,0.000141737,-0.000874516,0.157078,-1.98719,0.275357,5.75716,-0.00570656,-0.000492942,10.76,6.23032,-3.8348e-05,-2.84038e-06,-2.20178e-08,0.0044199,0.00442071,0.00479973,-1.95772,0.405417,6.15241,10.76
58.8,0.312341,0.039271,-1.34462,-0.000724641,-0.000939172,0.157077,-1.99119,0.244158,5.6271,-0.00574345,-0.000493802,10.7757,6.23032,-3.8348e-05,-2.84038e-06,-2.20178e-08,0.0044199,0.00442072,0.00479973,-1.96457,0.374763,6.08813,10.7757
58.9,0.312363,0.0397886,-1.37996,0.00338569,-0.000766688,0.157076,-1.99467,0.212888,5.49085,-0.00561813,-0.00048937,10.7914,6.60081,0.000181626,7.54434e-06,-6.54432e-08,0.0044199,0.00442072,0.00479973,-1.96949,0.343739,5.9809,10.7914
59,0.312403,0.0399118,-1.41531,0.00160422,-0.000813255,0.157078,-1.99762,0.181556,5.35106,-0.00537626,-0.000482231,10.8071,6.60081,-7.87884e-05,-2.20716e-06,8.81835e-08,0.0044199,0.0044208,0.00479973,-1.9744,0.312715,5.87366,10.8071
59.1,0.312445,0.0401065,-1.45065,9.80023e-05,-0.000788538,0.157078,-2.00006,0.150173,5.20775,-0.00529869,-0.00047866,10.8228,6.60081,-6.66224e-05,1.04167e-06,-1.42987e-08,0.0044199,0.00442081,0.00479973,-1.97932,0.281691,5.76643,10.8228
59.2,0.312497,0.0405164,-1.48598,-0.00140824,-0.000765856,0.157077,-2.002,0.118748,5.0609,-0.00537168,-0.000472756,10.8385,6.60081,-6.66224e-05,1.04167e-06,-1.42987e-08,0.0044199,0.0044208,0.00479973,-1.98423,0.250666,5.6592,10.8385
59.3,0.312558,0.0406823,-1.46266,0.00387614,-0.000823433,0.157078,-2.00341,0.0872877,4.91344,-0.00525567,-0.000468121,10.8542,7.01024,0.000233522,-2.61857e-06,3.38471e-08,0.0044199,0.0044208,0.00479973,-1.98719,0.219395,5.52595,10.8542
59.4,0.312616,0.0403577,-1.43936,0.00186281,-0.000815782,0.157077,-2.0043,0.0557992,4.76832,-0.00497608,-0.000469963,10.8699,7.01024,-8.90381e-05,1.66895e-07,-2.7758e-08,0.00441991,0.00442076,0.00479973,-1.99014,0.188124,5.3927,10.8699
59.5,0.312677,0.0401331,-1.41604,5.26595e-05,-0.000711723,0.157077,-2.00469,0.0242947,4.62554,-0.0048877,-0.000469085,10.8856,7.01024,-8.00544e-05,4.54225e-06,-3.57752e-09,0.00441991,0.00442076,0.00479973,-1.9931,0.156852,5.25944,10.8856
59.6,0.312759,0.0401658,-1.39271,-0.00175763,-0.000610109,0.157077,-2.00458,-0.00721706,4.48508,-0.00498024,-0.000457891,10.9013,7.01024,-8.00544e-05,4.54225e-06,-3.57752e-09,0.00441992,0.00442074,0.00479973,-1.99605,0.125581,5.12619,10.9013
59.7,0.312845,0.0400108,-1.31442,0.00369656,-0.000868476,0.15708,-2.00395,-0.0387299,4.34971,-0.00489042,-0.000453644,10.917,7.39398,0.000241031,-1.14777e-05,1.07055e-07,0.00441992,0.00442071,0.00479973,-1.99704,0.0941858,4.98796,10.917
59.8,0.312911,0.0393949,-1.23614,0.00180199,-0.000813476,0.157077,-2.00281,-0.0702353,4.22216,-0.00462269,-0.000463252,10.9327,7.39398,-8.379e-05,2.26691e-06,-1.1542e-07,0.00441994,0.00442053,0.00479973,-1.99803,0.0627905,4.84973,10.9327
59.9,0.312981,0.0388484,-1.15784,1.77068e-05,-0.000654741,0.157077,-2.00117,-0.101723,4.10245,-0.00453902,-0.000464921,10.9485,7.39398,-7.89091e-05,6.96178e-06,5.32785e-09,0.00441994,0.00442052,0.00479973,-1.99901,0.0313953,4.7115,10.9485
